client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-05604,裕美子,佐藤,SIM-1324058V,ynakamura@example.org,+81 601839290,Japón,夷隅郡大多喜町,宮崎県横浜市南区西小来川23丁目15番5号 アーバン虎ノ門虎ノ門ヒルズ森タワー164,2024-11-28,1999-11-19,Otro,Activo,Referido
CL-05605,Riccardo,Chiesa,SIM-5579914E,bulzonivittoria@example.org,+39 670188733,Italia,Grand Vert,"Viale Federigo, 3, 33080, Prata Di Pordenone (PN)",2025-07-13,1953-06-21,Femenino,Suspendido,Web
CL-05606,Alexandre,Brito,SIM-9232533B,kamilly39@example.com,+55 607183126,Brasil,Correia,"Jardim de Borges, 8, Barão Homem De Melo 3ª Seção, 12516112 Viana / RS",2023-12-02,2000-06-21,Femenino,Activo,Instagram
CL-05607,Modesto,Aranda,SIM-Z2252426J,auroraotero@example.net,+52 699117294,México,Nueva Bahamas,"Periférico Durango 906 Edif. 335 , Depto. 486, San Patricio los altos, CAMP 61650",2024-12-17,1955-03-27,Femenino,Activo,Referido
CL-05608,Teobaldo,Cadenas,SIM-Z2604726E,jrozas@example.com,+58 605350839,Venezuela,Navarra,"Cañada de Luis Ángel Reyes 68, Jaén, 14553",2025-07-27,1963-11-13,Masculino,Inactivo,Instagram
CL-05609,幹,加藤,SIM-8337685R,kenichikobayashi@example.net,+81 660839784,Japón,国立市,岡山県西多摩郡日の出町氏家新田29丁目18番16号 上広谷シティ248,2025-03-05,1971-06-08,Femenino,Activo,Referido
CL-05610,Dalila,Nogués,SIM-Y1508516S,vmolina@example.net,+1-809 695767147,Dominican Republic,Lleida,"C. Jenaro Blanco 4 Piso 3 , Albacete, 29493",2023-11-10,2004-11-28,Masculino,Activo,Tienda física
CL-05611,Alicia,Rangel,SIM-X0315913P,qthomas@example.net,+1 673755231,Estados Unidos,Port James,"66765 Collins Inlet Suite 748, Harperhaven, MI 70161",2023-12-27,1991-05-10,Otro,Activo,Referido
CL-05612,淑珍,余,SIM-Z2601461T,plu@example.net,+86 627211541,China,霞县,江苏省芳县徐汇高路J座 168539,2024-05-25,1953-06-16,Femenino,Activo,Tienda física
CL-05613,Marina,Silva,SIM-2798036V,joao-felipe54@example.net,+55 695781664,Brasil,Pinto de Goiás,"Recanto de Brito, 29, Barreiro, 63101203 Pires / SC",2024-04-23,1997-01-27,Otro,Activo,Tienda física
CL-05614,Ansaldo,Venditti,SIM-9180373S,angelimassimiliano@example.org,+39 632822847,Italia,Mestriago,"Piazza Conti, 175 Appartamento 13, 24035, Curno (BG)",2024-12-26,2003-10-24,Femenino,Activo,Instagram
CL-05615,翼,佐藤,SIM-Y1984989C,dtanaka@example.org,+81 667734069,Japón,香取郡東庄町,東京都町田市台場12丁目1番17号,2024-08-25,1993-02-19,Femenino,Activo,Tienda física
CL-05616,知実,石川,SIM-5772806J,tomoya07@example.net,+81 663660756,Japón,横浜市保土ケ谷区,北海道西多摩郡檜原村津久戸町17丁目19番5号 コーポ平須賀930,2024-02-14,1947-11-22,Femenino,Activo,Tienda física
CL-05617,Jennifer,Reyes,SIM-3475877W,ballarthur@example.net,+1 688764444,Canadá,East Amandaton,"894 Boyd Station Suite 008, Bakerside, YT L6C 4L5",2025-06-07,1965-10-14,Otro,Activo,Web
CL-05618,Matthew,Cross,SIM-1746760W,michaelgriffin@example.net,+1 617506330,Estados Unidos,Parkburgh,"0124 Smith Walks Apt. 476, Scottmouth, TX 42006",2025-07-04,1984-09-28,Otro,Activo,Referido
CL-05619,João Miguel,Rios,SIM-5925334M,ravileao@example.net,+55 685105030,Brasil,Pacheco,"Ladeira Gomes, 95, Senhor Dos Passos, 96118-731 da Rosa da Praia / MG",2024-10-12,1984-07-31,Femenino,Activo,Web
CL-05620,Бажен,Емельянов,SIM-X0695620P,birjukovosip@example.com,+7 669113297,Rusia,клх Печора,"п. Мыс Шмидта, бул. Сибирский, д. 26 к. 9, 587278",2024-04-19,1959-05-11,Masculino,Activo,Tienda física
CL-05621,太一,井上,SIM-X0106730X,katochiyo@example.org,+81 605416335,Japón,足立区,京都府川崎市宮前区中鉢石町24丁目20番18号,2025-05-15,1982-08-15,Otro,Activo,Referido
CL-05622,Linda,Adkins,SIM-Y1302427Y,connor42@example.org,+1 639638933,Canadá,Cindyshire,"1752 Kellie Plains, Nicoleland, MB C1P3A2",2024-11-13,2005-11-24,Femenino,Activo,Referido
CL-05623,Eleuterio,Arroyo,SIM-Z2521994K,yolandaaragones@example.com,+34 670907467,España,Soria,"Alameda Pili Crespo 88, La Coruña, 11722",2024-04-26,1964-07-28,Otro,Suspendido,Referido
CL-05624,Véronique,Hamel,SIM-4265200B,munozchristiane@example.org,+33 619063754,Francia,David-sur-Dufour,"8, avenue de Blanchard, 22484 Maillet",2024-01-23,2003-05-29,Otro,Activo,Tienda física
CL-05625,Bernardo,Comas,SIM-Y1581046A,lauraalarcon@example.com,+1-809 694036108,Dominican Republic,Cádiz,"Pasadizo Jacobo Recio 755 Puerta 4 , Albacete, 27839",2023-11-11,1954-02-01,Femenino,Activo,Web
CL-05626,Bruno,Nebot,SIM-3493524P,realfabio@example.org,+58 697422875,Venezuela,Ávila,"Urbanización Purificación Palomo 83, Ceuta, 35571",2023-10-24,1969-03-07,Femenino,Activo,Web
CL-05627,Abdullah,Hermann,SIM-Y1717310S,almapaffrath@example.net,+49 627309408,Alemania,Sondershausen,"Marija-Kühnert-Platz 596, 09587 Burglengenfeld",2024-04-11,1969-09-30,Femenino,Activo,Web
CL-05628,Jesus,Garcia,SIM-Y1266787Q,kenneth79@example.com,+1 613317626,Canadá,West Connorchester,"5332 Hampton Pike Suite 218, Ellisfort, ON Y4J 4X3",2024-01-07,1975-10-04,Femenino,Activo,Web
CL-05629,David,Dennis,SIM-4331280N,rebeccafloyd@example.net,+1 682719917,Canadá,Martinland,"519 Small Land Suite 108, Robinstad, BC S3Y 8R1",2024-06-07,1952-02-07,Masculino,Suspendido,Web
CL-05630,Maysa,da Mota,SIM-6139472J,livia90@example.com,+55 698070561,Brasil,Pereira de Goiás,"Fazenda Hellena Rios, Capitão Eduardo, 65137-235 da Costa / SE",2023-11-01,1950-02-23,Masculino,Activo,Instagram
CL-05631,くみ子,井上,SIM-5806348K,eyamashita@example.com,+81 683003169,Japón,袖ケ浦市,岡山県北区蔵前30丁目9番7号 北青山パーク027,2024-03-17,1968-04-24,Otro,Activo,Web
CL-05632,Alta  Gracia,Pineda,SIM-Z2247885A,esperanzamireles@example.com,+52 672650408,México,San Reina los bajos,"Calle Serrato 641 162, Vieja Suecia, MICH 12361-4112",2024-02-29,1977-03-31,Femenino,Inactivo,Tienda física
CL-05633,Ryan,Rosales,SIM-8341051D,alexander69@example.com,+1 614534139,Canadá,Snyderberg,"5666 Alyssa Square Suite 133, West Jacqueline, NS J3B 7Y2",2025-08-08,1956-09-03,Femenino,Activo,Referido
CL-05634,Vidal,Carreras,SIM-5425176M,valbuenabenigno@example.com,+58 652219134,Venezuela,Lleida,"Cuesta Jafet Marquez 97 Apt. 16 , Segovia, 20751",2024-10-16,1996-07-24,Femenino,Inactivo,Tienda física
CL-05635,Juliana,Llobet,SIM-7231231P,zagustin@example.org,+34 661801780,España,Soria,"Calle María Manuela Trillo 66 Apt. 57 , Toledo, 41387",2024-11-25,1966-01-13,Otro,Activo,Tienda física
CL-05636,宇,韩,SIM-Y1508806Y,luping@example.org,+86 632605998,China,东莞市,广东省福州县孝南赵路v座 281946,2024-09-30,1986-08-13,Femenino,Activo,Referido
CL-05637,Kendra,Rodriguez,SIM-1054438A,huntererik@example.com,+1 642121218,Estados Unidos,South Theresa,"817 Abigail Extensions Suite 026, New Jamiefort, MD 49120",2023-10-03,1999-05-18,Femenino,Activo,Web
CL-05638,Robert,Bennett,SIM-2259712P,elizabeth40@example.net,+1 634059771,Estados Unidos,South Krystalchester,"42631 Mercado Turnpike Suite 018, Kellyburgh, AS 48729",2024-09-05,1987-05-03,Masculino,Activo,Instagram
CL-05639,桂兰,黄,SIM-5592717Z,wei29@example.com,+86 624638995,China,刚县,江西省西宁县大东哈尔滨街R座 436538,2024-03-21,2006-06-09,Otro,Activo,Referido
CL-05640,瑜,张,SIM-Z2836268T,chaomao@example.net,+86 604790324,China,玉珍市,天津市合肥市龙潭温街r座 862372,2023-12-05,1948-12-08,Masculino,Activo,Tienda física
CL-05641,Raimundo,Donoso,SIM-6820590D,nilo62@example.com,+58 623494278,Venezuela,Murcia,"Calle de María Cristina Álvarez 5 Puerta 8 , Tarragona, 05498",2023-10-22,1957-08-27,Otro,Activo,Web
CL-05642,Михей,Орехова,SIM-Y1345614E,fedotovvenedikt@example.com,+7 699364176,Rusia,п. Ясный (Оренб.),"п. Барнаул, пр. 9 Января, д. 26 стр. 185, 387583",2024-03-24,2003-09-27,Otro,Activo,Tienda física
CL-05643,建国,王,SIM-9541776L,minggong@example.net,+86 614526913,China,娟县,安徽省沈阳市永川淮安路B座 353689,2025-04-17,1955-09-03,Femenino,Inactivo,Tienda física
CL-05644,Vanesa,Frías,SIM-Y1756370K,dsosa@example.org,+52 666316026,México,Vieja Jordania,"Calzada Norte Bravo 221 Edif. 208 , Depto. 204, Vieja Comoras, ZAC 36074-1991",2024-05-31,1964-07-24,Femenino,Activo,Web
CL-05645,Ravi,Peixoto,SIM-Y1134875D,caleb09@example.com,+55 604676733,Brasil,Campos,"Quadra de Cavalcanti, 74, Vila Formosa, 69734-412 Aragão da Praia / PE",2025-07-01,1976-10-22,Masculino,Inactivo,Instagram
CL-05646,Klemens,Römer,SIM-Y1333309E,tassilo48@example.net,+49 678302265,Alemania,Geldern,"Kati-Keudel-Gasse 1/3, 34165 Hildburghausen",2023-11-21,1961-08-20,Femenino,Activo,Web
CL-05647,Francesca,Torlonia,SIM-4693138B,elmocortese@example.com,+39 606724738,Italia,Indicatore,"Rotonda Rosa, 87, 06023, Morano Madonnuccia (PG)",2024-12-31,1971-09-28,Otro,Inactivo,Referido
CL-05648,Vicente,Garica,SIM-6186353C,karmenta@example.org,+52 654867639,México,San Alfredo los altos,"Corredor Morelos 797 Interior 472, Nueva Myanmar, COL 52448-4196",2025-01-03,2005-06-11,Otro,Activo,Web
CL-05649,Jessica,Peterson,SIM-6226524X,patrickliu@example.net,+1 698809294,Canadá,Laurashire,"65341 Elizabeth Mills Apt. 789, Stevenbury, NU L8G 9Y5",2024-05-11,1995-03-27,Masculino,Activo,Referido
CL-05650,Benita,Lago,SIM-Z2593080Z,ruperta63@example.com,+1-809 630139922,Dominican Republic,Badajoz,"Calle Rómulo Casal 79, La Coruña, 21001",2024-06-30,1960-07-26,Femenino,Activo,Web
CL-05651,Celestina,Company,SIM-4453253Q,elorzamanu@example.org,+58 641096419,Venezuela,Tarragona,"Avenida Jovita Andrés 41, Vizcaya, 32848",2024-09-28,1960-03-19,Masculino,Activo,Instagram
CL-05652,Sheri,Page,SIM-8006961V,sreyes@example.org,+1 622423305,Estados Unidos,East Andrea,"465 David Lake, Wrightstad, TN 32124",2024-12-05,1968-09-06,Otro,Activo,Referido
CL-05653,Valentim,Teixeira,SIM-Z2210624W,moraesisis@example.net,+55 643746540,Brasil,Fogaça,"Estação de Cavalcanti, 3, Alto Das Antenas, 02273828 Brito / AL",2025-02-28,1987-12-01,Otro,Activo,Referido
CL-05654,Eric,Gerlach,SIM-7669971T,ullmanngerfried@example.com,+49 686981021,Alemania,Tecklenburg,"Eckehard-Müller-Platz 93/41, 42270 Hersbruck",2024-02-16,1999-11-27,Masculino,Activo,Instagram
CL-05655,Станимир,Матвеев,SIM-3156368D,kuprijanermakov@example.com,+7 659283160,Rusia,г. Холмогоры,"клх Тобольск, наб. Полярная, д. 847 к. 8/1, 585073",2024-01-11,1995-09-23,Otro,Activo,Tienda física
CL-05656,Renato,Olmos,SIM-8142763G,guillermode-la-o@example.org,+52 687827984,México,San Ramón los bajos,"Boulevard Norte Benavides 411 796, Nueva Brasil, CHIH 35407-6462",2025-05-14,1977-03-13,Masculino,Inactivo,Instagram
CL-05657,Máximo,Arévalo,SIM-5168373C,hcanton@example.net,+34 623642430,España,Ceuta,"Urbanización de Olalla Ramis 23 Puerta 5 , Zamora, 44241",2024-12-09,1986-07-16,Masculino,Activo,Tienda física
CL-05658,Stefania,Bossi,SIM-X0965778P,pragacipriano@example.com,+39 633124740,Italia,Grumes,"Contrada Ramona, 816 Piano 9, 54029, Chiesa Di Rossano (MS)",2025-05-29,1976-12-24,Masculino,Activo,Tienda física
CL-05659,Barbara,Huff,SIM-5103776F,maurice63@example.com,+1 672493187,Canadá,South Dawn,"48519 Mcdaniel Point, New Cheryl, NL P9G 5J2",2025-08-29,1948-03-19,Femenino,Activo,Instagram
CL-05660,雪,李,SIM-X0521894R,xiulan04@example.net,+86 615079719,China,合肥县,甘肃省福州县安次广州街G座 232975,2025-03-08,2006-05-24,Otro,Activo,Referido
CL-05661,建军,刘,SIM-X0297570L,chaobai@example.com,+86 687461334,China,辛集市,北京市合山县城北佛山街D座 102139,2024-02-11,2003-05-07,Otro,Activo,Tienda física
CL-05662,Freddy,Schlosser,SIM-2493642M,noackurs@example.com,+49 677934680,Alemania,Eichstätt,"Nadine-Etzler-Allee 8464, 68712 Duderstadt",2023-12-04,1946-08-09,Otro,Activo,Tienda física
CL-05663,Joséphine,Olivier,SIM-Y1872355V,hugues91@example.org,+33 683316271,Francia,Richard-sur-Étienne,"57, chemin Bouchet, 21382 Boutin",2024-08-19,1979-09-02,Otro,Activo,Referido
CL-05664,林,汤,SIM-Z2660324Y,wenxiuying@example.com,+86 663794033,China,晨市,湖北省齐齐哈尔市山亭范街G座 308536,2025-04-24,1947-12-12,Masculino,Activo,Instagram
CL-05665,Maite,Perez,SIM-5923415H,ibilbao@example.net,+34 645130290,España,Valladolid,"Callejón Evangelina Cuervo 6, Badajoz, 27491",2024-01-13,2005-05-06,Masculino,Activo,Instagram
CL-05666,Jimmy,Barr,SIM-4392031C,ortizmary@example.net,+1 638385901,Canadá,Johnsonburgh,"9306 Nielsen Gardens, South Leah, ON J6X8K3",2025-03-17,1951-04-30,Masculino,Inactivo,Referido
CL-05667,桃子,井上,SIM-8587841D,hanako09@example.com,+81 630489040,Japón,横浜市磯子区,佐賀県横浜市緑区手岡7丁目10番16号 丸の内ＪＰタワーコート139,2025-01-23,1982-06-12,Femenino,Activo,Tienda física
CL-05668,聡太郎,阿部,SIM-2964621J,pishii@example.org,+81 673082320,Japón,利島村,静岡県横浜市西区入谷23丁目4番10号 アーバン雷門465,2024-06-05,1959-01-31,Femenino,Inactivo,Tienda física
CL-05669,Charles,Dougherty,SIM-Y1197666X,amendoza@example.net,+1 621027708,Canadá,North Caseyside,"296 Rodriguez Grove Apt. 946, South Bryanburgh, NB X2Y 1Y5",2024-10-24,1984-09-03,Femenino,Activo,Tienda física
CL-05670,Crescencia,Figueroa,SIM-X0644791D,noguerasofia@example.com,+1-809 667655403,Dominican Republic,Huelva,"Pasadizo de Alcides Lobo 86 Piso 0 , Tarragona, 49478",2025-02-04,1949-05-26,Otro,Suspendido,Tienda física
CL-05671,Isis,Vasconcelos,SIM-5614113C,palbuquerque@example.org,+55 675457896,Brasil,da Cruz de da Paz,"Largo Cavalcante, 817, Fernão Dias, 49508341 Gonçalves do Oeste / SE",2025-08-15,1972-12-12,Masculino,Activo,Instagram
CL-05672,Loretta,Huynh,SIM-5318746L,vincentdavis@example.com,+1 644555804,Canadá,West Matthewville,"39601 Emily Fields, Kristenstad, ON T5J6K7",2025-09-13,1996-12-17,Masculino,Activo,Referido
CL-05673,Benigna,Pina,SIM-4173235T,esteban14@example.com,+58 635575169,Venezuela,Vizcaya,"Cañada Gastón Gallart 75 Piso 8 , Almería, 18983",2025-02-15,1977-01-31,Otro,Activo,Referido
CL-05674,Genoveva,Sauer,SIM-6023664X,swirth@example.com,+49 693317769,Alemania,Nabburg,"Marie-Margraf-Weg 5/6, 15941 Fürstenfeldbruck",2023-11-19,1945-01-27,Otro,Inactivo,Web
CL-05675,Allegra,Ariosto,SIM-X0851312J,baldassare44@example.net,+39 618421497,Italia,Fucecchio,"Canale Pierluigi, 9 Appartamento 7, 47924, Rimini (RN)",2024-08-16,2001-09-30,Otro,Activo,Referido
CL-05676,Ana Lívia,Albuquerque,SIM-Y1626532H,ulima@example.com,+55 675340187,Brasil,Vieira do Amparo,"Ladeira de Pacheco, 47, Paquetá, 51622272 Teixeira / MT",2025-06-03,1983-12-15,Femenino,Activo,Referido
CL-05677,Cecília,Duarte,SIM-X0750303C,antonyborges@example.org,+55 670549066,Brasil,Gomes Alegre,"Ladeira Samuel Lima, Boa União 1ª Seção, 98059442 Martins do Oeste / SE",2024-08-13,1990-07-13,Otro,Activo,Referido
CL-05678,Omar,Grau,SIM-8555974C,irenefalcon@example.org,+58 617023737,Venezuela,Valencia,"Avenida de Clementina Jáuregui 1 Piso 1 , Cádiz, 16344",2025-06-21,1999-06-30,Femenino,Suspendido,Web
CL-05679,Алла,Фролов,SIM-X0474301H,kovalevatatjana@example.net,+7 639406646,Rusia,ст. Псебай,"г. Плес, алл. Пролетарская, д. 78 к. 262, 974700",2025-01-22,2003-01-06,Masculino,Activo,Referido
CL-05680,聡太郎,山田,SIM-5077237X,atsushi99@example.org,+81 688415588,Japón,香取市,栃木県品川区神明内3丁目25番1号,2023-12-24,1993-11-09,Femenino,Activo,Referido
CL-05681,Gracia,Costa,SIM-6856055P,barceloteo@example.com,+58 694310840,Venezuela,Badajoz,"Cañada de Eva Sabater 93, Santa Cruz de Tenerife, 46130",2023-11-09,1966-04-07,Femenino,Activo,Referido
CL-05682,Ennio,Stucchi,SIM-2016723Z,martinogargallo@example.org,+39 606995413,Italia,Valdina,"Rotonda Giampiero, 29, 46048, Castiglione Mantovano (MN)",2024-08-27,1994-05-24,Otro,Activo,Web
CL-05683,Serafina,Barriga,SIM-Z2884392P,llopiscecilio@example.org,+1-809 631617619,Dominican Republic,Barcelona,"Calle de Zacarías Miranda 90 Piso 0 , Ciudad, 34841",2024-04-24,1958-07-02,Otro,Activo,Referido
CL-05684,Tiffany,Leonard,SIM-7256237J,efleming@example.org,+1 612498113,Canadá,Hessview,"333 Mark Mountain, Leestad, PE M3V 6J7",2024-04-10,1993-06-25,Otro,Inactivo,Web
CL-05685,Sandro,Moretti,SIM-Y1633065L,nicograsso@example.com,+39 623914940,Italia,Cazzano Di Tramigna,"Rotonda Morandini, 52 Piano 6, 27027, Gropello Cairoli (PV)",2025-07-10,1978-02-04,Otro,Activo,Web
CL-05686,Anastasie,Robin,SIM-5148453H,celinaledoux@example.com,+33 602068184,Francia,Colletboeuf,"75, avenue de Fernandez, 65141 Garnier",2024-05-10,1966-04-05,Masculino,Activo,Instagram
CL-05687,Timoteo,Calatayud,SIM-X0519763D,doliveras@example.com,+58 686841181,Venezuela,Tarragona,"Cuesta de Javier Roura 94, Cantabria, 12547",2023-10-06,1987-05-30,Masculino,Suspendido,Referido
CL-05688,Kimberly,Wallace,SIM-X0649624N,parkerbarry@example.net,+1 666340077,Estados Unidos,East Christopher,"591 Laura Burgs Suite 081, Elizabethside, FL 17756",2024-12-24,1975-02-25,Otro,Suspendido,Instagram
CL-05689,Лукия,Сергеев,SIM-6193572V,pahomovsvjatoslav@example.com,+7 673078560,Rusia,ст. Слюдянка,"с. Кулу, пр. Нахимова, д. 498 к. 1/7, 919646",2024-11-29,1992-04-25,Femenino,Activo,Referido
CL-05690,Olivier,Blot,SIM-Y1374081S,tverdier@example.com,+33 663207043,Francia,CousinBourg,"594, rue de Morin, 90111 Dupont",2025-08-13,1957-02-19,Masculino,Activo,Referido
CL-05691,Jordana,Rosales,SIM-Z2152218Q,cazorlaalbert@example.com,+34 688653926,España,Navarra,"Plaza de Baldomero Gálvez 89, Lleida, 09703",2024-11-06,1950-12-20,Otro,Activo,Instagram
CL-05692,John,Murphy,SIM-7289797Q,brittanyroberts@example.net,+1 616476523,Estados Unidos,Princeview,"5888 Williams Creek Apt. 602, Lake Ronaldmouth, WI 92077",2025-04-30,1959-07-07,Femenino,Activo,Referido
CL-05693,James,Hartman,SIM-X0407594B,james72@example.org,+1 666409770,Estados Unidos,Lake Lori,"96192 Matthew Mission Apt. 091, Jordanmouth, VT 43887",2024-04-06,1960-01-09,Femenino,Activo,Tienda física
CL-05694,Victorino,Pelayo,SIM-8777377W,broman@example.com,+34 643812157,España,Santa Cruz de Tenerife,"Pasaje de Gastón Gelabert 21 Apt. 24 , Palencia, 28659",2024-07-20,2002-10-12,Femenino,Activo,Instagram
CL-05695,Hans-Martin,Patberg,SIM-Z2635543L,kruschwitzresi@example.com,+49 676428187,Alemania,Olpe,"Steygasse 73/72, 09000 Dinkelsbühl",2025-09-05,1969-02-04,Masculino,Activo,Web
CL-05696,Louise,Klingelhöfer,SIM-5420915E,xbudig@example.net,+49 682832173,Alemania,Hoyerswerda,"Stadelmannweg 30, 43967 Nauen",2024-05-15,2002-02-16,Femenino,Activo,Tienda física
CL-05697,Débora,Tejera,SIM-Y1845534Z,lalo88@example.net,+34 623439545,España,Tarragona,"C. Lorena Riquelme 6 Apt. 16 , Lleida, 06379",2025-08-20,2004-03-31,Otro,Activo,Instagram
CL-05698,Pablo,Galvez,SIM-7527423Y,ovazquez@example.net,+1-809 621899068,Dominican Republic,Guadalajara,"Cañada Gisela Angulo 831, Salamanca, 09912",2025-09-09,1951-12-25,Otro,Activo,Web
CL-05699,Florentino,Lamas,SIM-X0136027M,xvalcarcel@example.net,+1-809 649495227,Dominican Republic,Murcia,"Urbanización Manuel Pinto 499 Puerta 9 , Baleares, 40974",2023-10-10,2001-08-07,Femenino,Activo,Web
CL-05700,建华,韦,SIM-Y1269507E,xiuyingjin@example.net,+86 640405020,China,倩县,重庆市英县滨城潜江路B座 656489,2024-02-08,1980-10-19,Masculino,Activo,Referido
CL-05701,Anto,Dippel,SIM-6974638A,selma08@example.net,+49 620584330,Alemania,Pößneck,"Ada-Textor-Straße 5/2, 85135 Guben",2025-08-20,1964-08-23,Otro,Activo,Referido
CL-05702,Tyler,Lawson,SIM-Z2151572Z,tracy79@example.com,+1 666283993,Canadá,Stewartmouth,"526 Jeffrey Skyway Apt. 669, Antoniotown, NU L7C 9G3",2024-06-24,1973-12-05,Femenino,Activo,Tienda física
CL-05703,Pamela,Olson,SIM-5007972K,valerie70@example.net,+1 630322058,Estados Unidos,Atkinsmouth,"2381 Angela Drive, Michaelside, LA 64594",2025-04-20,1957-08-03,Masculino,Activo,Tienda física
CL-05704,翼,山本,SIM-X0493763E,yui34@example.net,+81 647422149,Japón,国分寺市,広島県調布市上高野11丁目15番12号 東浅草アーバン629,2025-03-09,1958-12-20,Femenino,Activo,Referido
CL-05705,Pamela,Gutierrez,SIM-1135634D,kmcdaniel@example.org,+1 619340036,Estados Unidos,Mariaburgh,"6291 Sanders Stravenue Apt. 091, Port Joshuaview, GU 86078",2025-01-11,1978-08-21,Masculino,Activo,Instagram
CL-05706,Mariana,Pacheco,SIM-7368909P,maria-eduardanovais@example.com,+55 670059250,Brasil,Guerra de da Rocha,"Vereda Cauê Pacheco, 385, São José, 91984-564 Teixeira das Flores / CE",2024-12-17,1954-08-26,Masculino,Activo,Instagram
CL-05707,Joaquina,Portillo,SIM-Y1953473Z,ycaceres@example.com,+34 672223534,España,Jaén,"Callejón de Edelmira Rosselló 42 Puerta 1 , Murcia, 34668",2025-04-30,1986-10-30,Masculino,Activo,Web
CL-05708,康弘,石川,SIM-1789028L,rsato@example.org,+81 661354742,Japón,印旛郡本埜村,徳島県横浜市瀬谷区独鈷沢12丁目3番7号,2024-11-23,1972-05-07,Masculino,Suspendido,Web
CL-05709,明,陈,SIM-Y1175130Z,liangxia@example.net,+86 681918342,China,东莞市,江苏省南宁市兴山魏街H座 247470,2025-07-19,1961-03-24,Femenino,Inactivo,Tienda física
CL-05710,John,Le,SIM-X0649036E,tamara31@example.com,+1 679087127,Canadá,West Ronald,"928 Ray Points, Lake Jacob, BC C6R9P2",2025-02-04,1964-09-21,Femenino,Activo,Instagram
CL-05711,Soledad,Tolosa,SIM-Y1597566D,graciano23@example.net,+58 661353250,Venezuela,Murcia,"Plaza Marcela Sierra 314 Apt. 85 , Girona, 13846",2025-01-04,1972-01-16,Femenino,Activo,Referido
CL-05712,Melody,Maddox,SIM-Y1857166P,johntaylor@example.net,+1 628995045,Estados Unidos,Michaelshire,"Unit 5399 Box 1109, DPO AP 50103",2024-12-17,1965-07-06,Otro,Activo,Tienda física
CL-05713,Лукьян,Брагин,SIM-X0193656L,evfrosinija1979@example.com,+7 608568621,Rusia,г. Пушкино (Моск.),"п. Великий Устюг, ш. Народное, д. 7/6 стр. 4, 079616",2024-10-02,1988-12-11,Femenino,Activo,Instagram
CL-05714,Brunilda,Prieto,SIM-Z2270479B,guiomarporras@example.org,+1-809 634293465,Dominican Republic,Baleares,"Cañada de Ariel Escudero 80, Baleares, 38126",2025-08-11,1979-03-23,Otro,Suspendido,Instagram
CL-05715,João Felipe,Freitas,SIM-8400512S,joao-pedro19@example.org,+55 680469503,Brasil,Oliveira,"Núcleo de Dias, 78, Flavio De Oliveira, 15797-810 Fonseca Alegre / RS",2023-10-09,1954-11-17,Masculino,Activo,Referido
CL-05716,Margot,Fournier,SIM-9552244E,stephanie74@example.com,+33 667179666,Francia,Dumont,"rue de Petit, 95431 BesnardVille",2025-06-25,2003-05-08,Femenino,Activo,Instagram
CL-05717,Marlies,Ackermann,SIM-1889219E,gerhardt98@example.com,+49 686483315,Alemania,Brand,"Mohauptstr. 36/18, 73499 Göttingen",2023-10-02,1985-07-02,Masculino,Activo,Referido
CL-05718,Paulina,Gaona,SIM-X0445966L,gracielaulloa@example.org,+52 607186497,México,Vieja República Federal Democrática de Nepal,"Prolongación Portugal 484 Interior 114, Nueva Polonia, SLP 32487",2025-03-14,1983-05-04,Femenino,Activo,Referido
CL-05719,Luis,Wilson,SIM-Z2553959Q,paulpatterson@example.org,+1 649413110,Estados Unidos,Johnsonton,"37725 Louis Forest, Nancyton, TN 49759",2024-04-02,1991-12-27,Masculino,Suspendido,Web
CL-05720,Richard,Morris,SIM-Z2173166B,ronaldberry@example.com,+1 659333991,Estados Unidos,Lake Stephaniechester,"5691 Andrews Run Suite 040, Lynntown, GA 18601",2025-05-17,1954-04-15,Masculino,Activo,Web
CL-05721,Cosme,Jáuregui,SIM-Y1852306R,basiliocuadrado@example.com,+58 673495905,Venezuela,Alicante,"Callejón Asdrubal Sanjuan 7 Apt. 59 , Burgos, 26558",2024-11-17,1975-04-10,Masculino,Activo,Instagram
CL-05722,Théodore,Maury,SIM-4925543R,alexandria44@example.net,+33 601156190,Francia,Da Costanec,"48, rue Paris, 02668 Simon",2024-07-23,1986-06-28,Masculino,Suspendido,Tienda física
CL-05723,Aitor,Amador,SIM-X0822900Y,trinidadpinilla@example.org,+58 666021050,Venezuela,Ávila,"Calle de Jacinta Perea 51, Sevilla, 45265",2023-10-17,1956-06-06,Femenino,Activo,Instagram
CL-05724,Susan,Sherman,SIM-5899158A,dmorris@example.com,+1 663933210,Estados Unidos,West Stephen,"667 Marc Landing, Allenfort, IL 17770",2024-07-08,1953-10-13,Masculino,Activo,Instagram
CL-05725,Noël,Guillaume,SIM-3939274H,margueritechauvet@example.net,+33 654696496,Francia,LeconteVille,"49, avenue de Menard, 77961 Monnier-sur-Dupuy",2024-11-27,1983-02-26,Otro,Activo,Referido
CL-05726,Фока,Гущин,SIM-7435150D,miroslav_1980@example.org,+7 676684427,Rusia,к. Красная Поляна,"д. Оленегорск (Якут.), ул. Молодежная, д. 40 стр. 18, 473541",2024-03-20,2001-11-26,Femenino,Activo,Web
